OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer),Latitude of City,Longitude of City,Code
10291,2015,Qtr 1,March,24,Copacabana,Brazil,Rio de Janeiro,Summit Hiking Boots,Men's Footwear,2,106.56,0.100000001,82.74,SafeAndFast,308.94,-22.90,-43.1789,BRA
10299,2017,Qtr 2,April,2,Da Bikini Expertu,Brazil,Rio de Janeiro,Squash Shorts,Sportswear,15,9.17,0,7.4,SafeAndFast,237.23,-22.90,-43.1789,BRA
10299,2017,Qtr 2,April,2,Da Bikini Expertu,Brazil,Rio de Janeiro,US-Master Jeans,Men's Clothes,20,29.08,0,24.98,SafeAndFast,237.23,-22.90,-43.1789,BRA
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Duck Shirt,Baby Clothes,8,9.33,0.100000001,7.28,SafeAndFast,308.94,-22.90,-43.1789,BRA
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Serve-Shirt,Women's Clothes,16,20.35,0.100000001,15.9,SafeAndFast,308.94,-22.90,-43.1789,BRA
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Stretch Pants,Women's Clothes,20,10,0.100000001,8.68,SafeAndFast,308.94,-22.90,-43.1789,BRA
10421,2015,Qtr 4,October,16,Copacabana,Brazil,Rio de Janeiro,Bike Helmet,Sportswear,30,31.86,0,26.13,SafeAndFast,308.94,-22.90,-43.1789,BRA
10421,2015,Qtr 4,October,16,Copacabana,Brazil,Rio de Janeiro,Jack Flash Dress,Women's Clothes,15,55.9,0.150000006,52.38,SafeAndFast,308.94,-22.90,-43.1789,BRA
10421,2015,Qtr 4,October,16,Copacabana,Brazil,Rio de Janeiro,Squash Shorts,Sportswear,4,9.14,0.150000006,7.4,SafeAndFast,308.94,-22.90,-43.1789,BRA
10421,2015,Qtr 4,October,16,Copacabana,Brazil,Rio de Janeiro,Wrap Skirt,Women's Clothes,10,12.03,0.150000006,10.95,SafeAndFast,308.94,-22.90,-43.1789,BRA
10481,2016,Qtr 1,February,14,Da Bikini Expertu,Brazil,Rio de Janeiro,Finnish Sport Blades,Sportswear,24,18.95,0,15.43,SafeAndFast,237.23,-22.90,-43.1789,BRA
10481,2016,Qtr 1,February,14,Da Bikini Expertu,Brazil,Rio de Janeiro,Game Over T-Shirt,Sportswear,40,5.12,0,4.44,SafeAndFast,237.23,-22.90,-43.1789,BRA
10541,2016,Qtr 2,April,16,El Carnevale,Brazil,Rio de Janeiro,Atles Lussekofta,Men's Clothes,9,27.71,0.100000001,26.49,SafeAndFast,825.07,-22.90,-43.1789,BRA
10541,2016,Qtr 2,April,16,El Carnevale,Brazil,Rio de Janeiro,Le Baby Dress,Women's Clothes,4,77.46,0.100000001,62.38,SafeAndFast,825.07,-22.90,-43.1789,BRA
10541,2016,Qtr 2,April,16,El Carnevale,Brazil,Rio de Janeiro,Samba Soccer Socks,Men's Clothes,35,4.22,0.100000001,3.9,SafeAndFast,825.07,-22.90,-43.1789,BRA
10541,2016,Qtr 2,April,16,El Carnevale,Brazil,Rio de Janeiro,Stretch Pants,Women's Clothes,36,9.25,0.100000001,8.68,SafeAndFast,825.07,-22.90,-43.1789,BRA
10587,2017,Qtr 1,January,26,Copacabana,Brazil,Rio de Janeiro,Bike Helmet,Sportswear,6,33.29,0,26.13,SafeAndFast,308.94,-22.90,-43.1789,BRA
10587,2017,Qtr 1,January,26,Copacabana,Brazil,Rio de Janeiro,LA. Shorts,Swimwear,20,6.42,0,5.17,SafeAndFast,308.94,-22.90,-43.1789,BRA
10587,2017,Qtr 1,January,26,Copacabana,Brazil,Rio de Janeiro,Wrap Skirt,Women's Clothes,20,12.32,0,10.95,SafeAndFast,308.94,-22.90,-43.1789,BRA
10645,2017,Qtr 1,March,22,El Carnevale,Brazil,Rio de Janeiro,Deuce Shirt,Baby Clothes,20,26.26,0,22.09,SafeAndFast,825.07,-22.90,-43.1789,BRA
10645,2017,Qtr 1,March,22,El Carnevale,Brazil,Rio de Janeiro,Mehmet-Tröja,Baby Clothes,15,7.93,0,6.45,SafeAndFast,825.07,-22.90,-43.1789,BRA
10647,2017,Qtr 1,March,23,Copacabana,Brazil,Rio de Janeiro,Squash Shorts,Sportswear,30,9.04,0,7.4,SafeAndFast,308.94,-22.90,-43.1789,BRA
10647,2017,Qtr 1,March,23,Copacabana,Brazil,Rio de Janeiro,Terence Top,Women's Clothes,20,63.2,0,48.17,SafeAndFast,308.94,-22.90,-43.1789,BRA
10690,2017,Qtr 2,April,28,El Carnevale,Brazil,Rio de Janeiro,Slip-on Shoes,Women's Footwear,20,41.05,0.25,34.17,SafeAndFast,825.07,-22.90,-43.1789,BRA
10690,2017,Qtr 2,April,28,El Carnevale,Brazil,Rio de Janeiro,Wrap Skirt,Women's Clothes,30,13.4,0.25,10.95,SafeAndFast,825.07,-22.90,-43.1789,BRA
10770,2017,Qtr 3,July,5,El Carnevale,Brazil,Rio de Janeiro,Desperado Jeans,Men's Clothes,15,25.4,0.25,21.1,SafeAndFast,825.07,-22.90,-43.1789,BRA
10783,2017,Qtr 1,January,12,El Carnevale,Brazil,Rio de Janeiro,Le Baby Dress,Women's Clothes,5,74.45,0,62.38,SafeAndFast,825.07,-22.90,-43.1789,BRA
10783,2017,Qtr 1,January,12,El Carnevale,Brazil,Rio de Janeiro,Rossi Bermuda Shorts,Men's Clothes,10,8.16,0,7.53,SafeAndFast,825.07,-22.90,-43.1789,BRA
10877,2018,Qtr 1,February,4,Da Bikini Expertu,Brazil,Rio de Janeiro,Deuce Shirt,Baby Clothes,25,25.78,0,22.09,SafeAndFast,237.23,-22.90,-43.1789,BRA
10877,2018,Qtr 1,February,4,Da Bikini Expertu,Brazil,Rio de Janeiro,Wimbledon T-Shirt,Sportswear,30,10.01,0.25,7.33,SafeAndFast,237.23,-22.90,-43.1789,BRA
10886,2017,Qtr 4,November,9,El Carnevale,Brazil,Rio de Janeiro,Rossi Bermuda Shorts,Men's Clothes,35,9.07,0,7.53,SafeAndFast,825.07,-22.90,-43.1789,BRA
10886,2017,Qtr 4,November,9,El Carnevale,Brazil,Rio de Janeiro,Sapporoo Gloves,Baby Clothes,70,6.74,0,6.2,SafeAndFast,825.07,-22.90,-43.1789,BRA
10886,2017,Qtr 4,November,9,El Carnevale,Brazil,Rio de Janeiro,Wrap Skirt,Women's Clothes,40,13.58,0,10.95,SafeAndFast,825.07,-22.90,-43.1789,BRA
10903,2018,Qtr 1,March,22,El Carnevale,Brazil,Rio de Janeiro,Aino Shoes,Baby Clothes,40,25.74,0,21.11,SafeAndFast,825.07,-22.90,-43.1789,BRA
10903,2018,Qtr 1,March,22,El Carnevale,Brazil,Rio de Janeiro,Cap,Sportswear,20,12.77,0,9.67,SafeAndFast,825.07,-22.90,-43.1789,BRA
10903,2018,Qtr 1,March,22,El Carnevale,Brazil,Rio de Janeiro,Stretch Pants,Women's Clothes,21,10.62,0,8.68,SafeAndFast,825.07,-22.90,-43.1789,BRA
10922,2018,Qtr 1,March,29,El Carnevale,Brazil,Rio de Janeiro,Samba Soccer Socks,Men's Clothes,35,4.75,0,3.9,SafeAndFast,825.07,-22.90,-43.1789,BRA
10922,2018,Qtr 1,March,29,El Carnevale,Brazil,Rio de Janeiro,TieBreak Tennis shoes,Men's Footwear,15,23.02,0,19.35,SafeAndFast,825.07,-22.90,-43.1789,BRA
10925,2017,Qtr 3,September,30,El Carnevale,Brazil,Rio de Janeiro,Mehmet-Tröja,Baby Clothes,25,7.96,0.150000006,6.45,SafeAndFast,825.07,-22.90,-43.1789,BRA
10925,2017,Qtr 3,September,30,El Carnevale,Brazil,Rio de Janeiro,Winter Boots,Women's Footwear,12,84.91,0.150000006,70.81,SafeAndFast,825.07,-22.90,-43.1789,BRA
10981,2018,Qtr 3,July,5,El Carnevale,Brazil,Rio de Janeiro,Le Baby Dress,Women's Clothes,60,79.94,0,62.38,SafeAndFast,825.07,-22.90,-43.1789,BRA
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Desperado Jeans,Men's Clothes,15,25.71,0,21.1,SafeAndFast,308.94,-22.90,-43.1789,BRA
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Duck Shirt,Baby Clothes,4,9.34,0,7.28,SafeAndFast,308.94,-22.90,-43.1789,BRA
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Shagall Socks,Women's Clothes,40,3.99,0,3.21,SafeAndFast,308.94,-22.90,-43.1789,BRA
11022,2018,Qtr 2,June,12,El Carnevale,Brazil,Rio de Janeiro,Squash Shorts,Sportswear,35,9.61,0,7.4,SafeAndFast,825.07,-22.90,-43.1789,BRA
11022,2018,Qtr 2,June,12,El Carnevale,Brazil,Rio de Janeiro,Tube Socks,Sportswear,30,2.07,0,1.65,SafeAndFast,825.07,-22.90,-43.1789,BRA
11052,2017,Qtr 4,December,23,El Carnevale,Brazil,Rio de Janeiro,AAA Running Shoe,Sportswear,10,27.92,0.200000003,22.24,SafeAndFast,825.07,-22.90,-43.1789,BRA
11052,2017,Qtr 4,December,23,El Carnevale,Brazil,Rio de Janeiro,Summer Shorts,Swimwear,30,11.92,0.200000003,10.48,SafeAndFast,825.07,-22.90,-43.1789,BRA
10292,2017,Qtr 1,March,24,Merced do Vaile,Brazil,São Paulo,Tennis Suit,Sportswear,20,84.07,0,64.49,SafeAndFast,406.9,-23.55,-46.6383,BRA
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Basket Vest,Sportswear,10,13.21,0,10.85,SafeAndFast,379.12,-23.55,-46.6383,BRA
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Bow tie,Men's Clothes,6,7.75,0.150000006,6.61,SafeAndFast,379.12,-23.55,-46.6383,BRA
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Duck Trousers,Baby Clothes,4,17,0,16.34,SafeAndFast,379.12,-23.55,-46.6383,BRA
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Terence Top,Women's Clothes,50,58.72,0.150000006,48.17,SafeAndFast,379.12,-23.55,-46.6383,BRA
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Game Over T-Shirt,Sportswear,70,5.3,0.25,4.44,SafeAndFast,628.32,-23.55,-46.6383,BRA
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Le Baby Dress,Women's Clothes,40,77.94,0.25,62.38,SafeAndFast,628.32,-23.55,-46.6383,BRA
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Oyaki Kimono,Women's Clothes,42,10.75,0.25,8.96,SafeAndFast,628.32,-23.55,-46.6383,BRA
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Tennis Suit,Sportswear,12,81.24,0.25,64.49,SafeAndFast,628.32,-23.55,-46.6383,BRA
10386,2017,Qtr 4,October,29,Cloe do Pau,Brazil,São Paulo,Baywatch Swimsuit,Swimwear,10,8.48,0,6.76,SafeAndFast,379.12,-23.55,-46.6383,BRA
10386,2017,Qtr 4,October,29,Cloe do Pau,Brazil,São Paulo,Samba Soccer Socks,Men's Clothes,15,4.11,0,3.9,SafeAndFast,379.12,-23.55,-46.6383,BRA
10406,2016,Qtr 4,November,1,Roba di Piel,Brazil,São Paulo,Basket Shoes,Sportswear,30,10.51,0.100000001,8.78,SafeAndFast,628.32,-23.55,-46.6383,BRA
10406,2016,Qtr 4,November,1,Roba di Piel,Brazil,São Paulo,Duck Trousers,Baby Clothes,2,18.93,0.100000001,16.34,SafeAndFast,628.32,-23.55,-46.6383,BRA
10406,2016,Qtr 4,November,1,Roba di Piel,Brazil,São Paulo,Lenin Jeansshorts,Men's Clothes,10,19.76,0,15.37,SafeAndFast,628.32,-23.55,-46.6383,BRA
10406,2016,Qtr 4,November,1,Roba di Piel,Brazil,São Paulo,Mehmet-Tröja,Baby Clothes,5,7.88,0.100000001,6.45,SafeAndFast,628.32,-23.55,-46.6383,BRA
10406,2016,Qtr 4,November,1,Roba di Piel,Brazil,São Paulo,RDL Suit,Children's Clothes,42,47.34,0.100000001,36.81,SafeAndFast,628.32,-23.55,-46.6383,BRA
10414,2015,Qtr 3,August,11,Cloe do Pau,Brazil,São Paulo,Casual Boots,Sportswear,50,25.81,0,20.2,SafeAndFast,379.12,-23.55,-46.6383,BRA
10414,2015,Qtr 3,August,11,Cloe do Pau,Brazil,São Paulo,Squash Shorts,Sportswear,18,8.8,0.050000001,7.4,SafeAndFast,379.12,-23.55,-46.6383,BRA
10466,2015,Qtr 4,October,1,Tendha do Flamengo,Brazil,São Paulo,Desperado Jeans,Men's Clothes,10,25.73,0,21.1,SafeAndFast,138.04,-23.55,-46.6383,BRA
10466,2015,Qtr 4,October,1,Tendha do Flamengo,Brazil,São Paulo,Rodbye Troje,Baby Clothes,5,11.85,0,9.07,SafeAndFast,138.04,-23.55,-46.6383,BRA
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Bike Helmet,Sportswear,30,33.4,0,26.13,SafeAndFast,628.32,-23.55,-46.6383,BRA
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Patamonia Fleece Jacket,Sportswear,24,33.61,0.25,30.27,SafeAndFast,628.32,-23.55,-46.6383,BRA
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Squash Shorts,Sportswear,5,9.69,0,7.4,SafeAndFast,628.32,-23.55,-46.6383,BRA
10494,2015,Qtr 4,October,28,Tendha do Flamengo,Brazil,São Paulo,Slip-on Shoes,Women's Footwear,30,35.37,0,34.17,SafeAndFast,138.04,-23.55,-46.6383,BRA
10496,2016,Qtr 4,November,28,Merced do Vaile,Brazil,São Paulo,Rossi Bermuda Shorts,Men's Clothes,20,8.17,0.050000001,7.53,SafeAndFast,406.9,-23.55,-46.6383,BRA
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Game Over T-Shirt,Sportswear,12,5.25,0.150000006,4.44,SafeAndFast,379.12,-23.55,-46.6383,BRA
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Lundenhagen Boots,Men's Footwear,6,26.65,0.150000006,22.12,SafeAndFast,379.12,-23.55,-46.6383,BRA
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Rodbye Troje,Baby Clothes,9,12.55,0.150000006,9.07,SafeAndFast,379.12,-23.55,-46.6383,BRA
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Samba Soccer Socks,Men's Clothes,10,4.6,0.150000006,3.9,SafeAndFast,379.12,-23.55,-46.6383,BRA
10581,2017,Qtr 1,January,20,Cloe do Pau,Brazil,São Paulo,Bow tie,Men's Clothes,50,7.79,0.200000003,6.61,SafeAndFast,379.12,-23.55,-46.6383,BRA
10606,2017,Qtr 3,July,18,Merced do Vaile,Brazil,São Paulo,Feiss Fleece Trousers,Sportswear,20,41.77,0.200000003,33.18,SafeAndFast,406.9,-23.55,-46.6383,BRA
10606,2017,Qtr 3,July,18,Merced do Vaile,Brazil,São Paulo,Lace Shoes,Sportswear,10,29.31,0.200000003,25.39,SafeAndFast,406.9,-23.55,-46.6383,BRA
10606,2017,Qtr 3,July,18,Merced do Vaile,Brazil,São Paulo,Rossi Shorts,Women's Clothes,20,22.86,0.200000003,19.34,SafeAndFast,406.9,-23.55,-46.6383,BRA
10637,2017,Qtr 1,March,15,Roba di Piel,Brazil,São Paulo,Desperado Jeans,Men's Clothes,10,26.77,0,21.1,SafeAndFast,628.32,-23.55,-46.6383,BRA
10637,2017,Qtr 1,March,15,Roba di Piel,Brazil,São Paulo,Finnish Swimsuit,Swimwear,25,15.85,0.050000001,13.57,SafeAndFast,628.32,-23.55,-46.6383,BRA
10637,2017,Qtr 1,March,15,Roba di Piel,Brazil,São Paulo,Slip-on Shoes,Women's Footwear,60,36.74,0.050000001,34.17,SafeAndFast,628.32,-23.55,-46.6383,BRA
10650,2017,Qtr 2,April,25,Cloe do Pau,Brazil,São Paulo,Baby Dark Lounge Suit,Baby Clothes,30,27.51,0,22.71,SafeAndFast,379.12,-23.55,-46.6383,BRA
10650,2017,Qtr 2,April,25,Cloe do Pau,Brazil,São Paulo,Jack Flash Dress,Women's Clothes,25,62.3,0.050000001,52.38,SafeAndFast,379.12,-23.55,-46.6383,BRA
10650,2017,Qtr 2,April,25,Cloe do Pau,Brazil,São Paulo,Patamonia Fleece Jacket,Sportswear,30,35.35,0,30.27,SafeAndFast,379.12,-23.55,-46.6383,BRA
10659,2016,Qtr 4,November,29,Roba di Piel,Brazil,São Paulo,Duck Trousers,Baby Clothes,24,19.45,0.050000001,16.34,SafeAndFast,628.32,-23.55,-46.6383,BRA
10659,2016,Qtr 4,November,29,Roba di Piel,Brazil,São Paulo,Rossi Bermuda Shorts,Men's Clothes,20,8.24,0.050000001,7.53,SafeAndFast,628.32,-23.55,-46.6383,BRA
10659,2016,Qtr 4,November,29,Roba di Piel,Brazil,São Paulo,US-Master Jeans,Men's Clothes,40,26.16,0.050000001,24.98,SafeAndFast,628.32,-23.55,-46.6383,BRA
10704,2017,Qtr 2,May,10,Roba di Piel,Brazil,São Paulo,Root Boot,Men's Footwear,24,29.67,0,28.35,SafeAndFast,628.32,-23.55,-46.6383,BRA
10704,2017,Qtr 2,May,10,Roba di Piel,Brazil,São Paulo,Rossi Shorts,Women's Clothes,6,24.14,0,19.34,SafeAndFast,628.32,-23.55,-46.6383,BRA
10704,2017,Qtr 2,May,10,Roba di Piel,Brazil,São Paulo,Samba Soccer Socks,Men's Clothes,35,4.58,0,3.9,SafeAndFast,628.32,-23.55,-46.6383,BRA
10725,2017,Qtr 2,May,27,Cloe do Pau,Brazil,São Paulo,Duck Shirt,Baby Clothes,12,10.28,0,7.28,SafeAndFast,379.12,-23.55,-46.6383,BRA
10725,2017,Qtr 2,May,27,Cloe do Pau,Brazil,São Paulo,Feiss Fleece Trousers,Sportswear,6,41.6,0,33.18,SafeAndFast,379.12,-23.55,-46.6383,BRA
10725,2017,Qtr 2,May,27,Cloe do Pau,Brazil,São Paulo,Winter Boots,Women's Footwear,4,72.71,0,70.81,SafeAndFast,379.12,-23.55,-46.6383,BRA
10728,2017,Qtr 2,May,31,Roba di Piel,Brazil,São Paulo,Baby Dark Lounge Suit,Baby Clothes,15,23.75,0,22.71,SafeAndFast,628.32,-23.55,-46.6383,BRA
10728,2017,Qtr 2,May,31,Roba di Piel,Brazil,São Paulo,Duck Trousers,Baby Clothes,6,17.82,0,16.34,SafeAndFast,628.32,-23.55,-46.6383,BRA
10728,2017,Qtr 2,May,31,Roba di Piel,Brazil,São Paulo,Feiss Fleece Trousers,Sportswear,12,37.57,0,33.18,SafeAndFast,628.32,-23.55,-46.6383,BRA
10728,2017,Qtr 2,May,31,Roba di Piel,Brazil,São Paulo,Game Over T-Shirt,Sportswear,15,5.33,0,4.44,SafeAndFast,628.32,-23.55,-46.6383,BRA
10786,2017,Qtr 3,July,15,Roba di Piel,Brazil,São Paulo,Baby Dark Lounge Suit,Baby Clothes,15,27.97,0.200000003,22.71,SafeAndFast,628.32,-23.55,-46.6383,BRA
10786,2017,Qtr 3,July,15,Roba di Piel,Brazil,São Paulo,Bow tie,Men's Clothes,42,7,0.200000003,6.61,SafeAndFast,628.32,-23.55,-46.6383,BRA
10786,2017,Qtr 3,July,15,Roba di Piel,Brazil,São Paulo,Tuxedo Top,Women's Clothes,30,18.4,0.200000003,16.14,SafeAndFast,628.32,-23.55,-46.6383,BRA
10830,2017,Qtr 4,December,9,Merced do Vaile,Brazil,São Paulo,Cap,Sportswear,24,13.17,0,9.67,SafeAndFast,406.9,-23.55,-46.6383,BRA
10830,2017,Qtr 4,December,9,Merced do Vaile,Brazil,São Paulo,Game Over T-Shirt,Sportswear,30,5.31,0,4.44,SafeAndFast,406.9,-23.55,-46.6383,BRA
10830,2017,Qtr 4,December,9,Merced do Vaile,Brazil,São Paulo,Shagall Socks,Women's Clothes,6,3.97,0,3.21,SafeAndFast,406.9,-23.55,-46.6383,BRA
10830,2017,Qtr 4,December,9,Merced do Vaile,Brazil,São Paulo,Terence Top,Women's Clothes,28,54.37,0,48.17,SafeAndFast,406.9,-23.55,-46.6383,BRA
10834,2018,Qtr 1,February,10,Merced do Vaile,Brazil,São Paulo,Baby Dark Lounge Suit,Baby Clothes,20,24.37,0.050000001,22.71,SafeAndFast,406.9,-23.55,-46.6383,BRA
10834,2018,Qtr 1,February,10,Merced do Vaile,Brazil,São Paulo,Davenport Shoes,Men's Footwear,8,133.82,0.050000001,100.74,SafeAndFast,406.9,-23.55,-46.6383,BRA
10839,2017,Qtr 4,December,15,Merced do Vaile,Brazil,São Paulo,Onesy Dress,Baby Clothes,30,48.29,0.100000001,37.17,SafeAndFast,406.9,-23.55,-46.6383,BRA
10839,2017,Qtr 4,December,15,Merced do Vaile,Brazil,São Paulo,Oyaki Kimono,Women's Clothes,15,12.36,0.100000001,8.96,SafeAndFast,406.9,-23.55,-46.6383,BRA
10868,2017,Qtr 3,September,30,Roba di Piel,Brazil,São Paulo,Bike Helmet,Sportswear,20,33.32,0,26.13,SafeAndFast,628.32,-23.55,-46.6383,BRA
10868,2017,Qtr 3,September,30,Roba di Piel,Brazil,São Paulo,Finnish Sport Blades,Sportswear,42,19.47,0.100000001,15.43,SafeAndFast,628.32,-23.55,-46.6383,BRA
10868,2017,Qtr 3,September,30,Roba di Piel,Brazil,São Paulo,LA. Shorts,Swimwear,30,6.24,0,5.17,SafeAndFast,628.32,-23.55,-46.6383,BRA
10913,2017,Qtr 3,September,22,Roba di Piel,Brazil,São Paulo,Casual Boots,Sportswear,40,23.27,0.25,20.2,SafeAndFast,628.32,-23.55,-46.6383,BRA
10913,2017,Qtr 3,September,22,Roba di Piel,Brazil,São Paulo,Onesy Dress,Baby Clothes,15,51.63,0,37.17,SafeAndFast,628.32,-23.55,-46.6383,BRA
10913,2017,Qtr 3,September,22,Roba di Piel,Brazil,São Paulo,Rossi Shorts,Women's Clothes,30,23.66,0.25,19.34,SafeAndFast,628.32,-23.55,-46.6383,BRA
10914,2018,Qtr 1,March,25,Roba di Piel,Brazil,São Paulo,Atles Lussekofta,Men's Clothes,25,30.03,0,26.49,SafeAndFast,628.32,-23.55,-46.6383,BRA
10961,2017,Qtr 4,October,15,Roba di Piel,Brazil,São Paulo,Borat Mankini Swimsuit,Men's Clothes,60,388.91,0,304.7,SafeAndFast,628.32,-23.55,-46.6383,BRA
10961,2017,Qtr 4,October,15,Roba di Piel,Brazil,São Paulo,Winter Boots,Women's Footwear,6,74.17,0.050000001,70.81,SafeAndFast,628.32,-23.55,-46.6383,BRA
10969,2018,Qtr 2,April,21,Tendha do Flamengo,Brazil,São Paulo,Rodbye Troje,Baby Clothes,9,13.07,0,9.07,SafeAndFast,138.04,-23.55,-46.6383,BRA
11068,2017,Qtr 4,December,3,Roba di Piel,Brazil,São Paulo,RDL Suit,Children's Clothes,8,46.86,0.150000006,36.81,SafeAndFast,628.32,-23.55,-46.6383,BRA
11068,2017,Qtr 4,December,3,Roba di Piel,Brazil,São Paulo,Summer Shorts,Swimwear,36,11.21,0.150000006,10.48,SafeAndFast,628.32,-23.55,-46.6383,BRA
11068,2017,Qtr 4,December,3,Roba di Piel,Brazil,São Paulo,Wrap Skirt,Women's Clothes,28,13.89,0.150000006,10.95,SafeAndFast,628.32,-23.55,-46.6383,BRA
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montreal,Deuce Shirt,Baby Clothes,40,24.82,0.200000003,22.09,World Wide Transports,729.3,45.51,-73.5534,CAN
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montreal,Lundenhagen Boots,Men's Footwear,16,24.57,0.200000003,22.12,World Wide Transports,729.3,45.51,-73.5534,CAN
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montreal,Walking Shoes,Women's Footwear,10,15.13,0.200000003,10.95,World Wide Transports,729.3,45.51,-73.5534,CAN
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montreal,Lace Shoes,Sportswear,28,30.61,0,25.39,World Wide Transports,729.3,45.51,-73.5534,CAN
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montreal,Rossi Shorts,Women's Clothes,10,21.32,0,19.34,World Wide Transports,729.3,45.51,-73.5534,CAN
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montreal,TieBreak Tennis shoes,Men's Footwear,70,24.46,0.050000001,19.35,World Wide Transports,729.3,45.51,-73.5534,CAN
10376,2017,Qtr 1,February,2,Davenport Fashion,Canada,Montreal,Rossi Bermuda Shorts,Men's Clothes,42,7.74,0.050000001,7.53,World Wide Transports,729.3,45.51,-73.5534,CAN
10424,2017,Qtr 1,January,17,Davenport Fashion,Canada,Montreal,Cap,Sportswear,30,12.52,0.200000003,9.67,World Wide Transports,729.3,45.51,-73.5534,CAN
10424,2017,Qtr 1,January,17,Davenport Fashion,Canada,Montreal,LA. Shorts,Swimwear,60,5.55,0.200000003,5.17,World Wide Transports,729.3,45.51,-73.5534,CAN
10424,2017,Qtr 1,January,17,Davenport Fashion,Canada,Montreal,Le Baby Dress,Women's Clothes,49,86.2,0.200000003,62.38,World Wide Transports,729.3,45.51,-73.5534,CAN
10439,2015,Qtr 4,December,2,Davenport Fashion,Canada,Montreal,Tank Swimsuit,Swimwear,15,10.22,0,7.92,World Wide Transports,729.3,45.51,-73.5534,CAN
10439,2015,Qtr 4,December,2,Davenport Fashion,Canada,Montreal,WFS Shoes,Women's Footwear,6,35.02,0,29.25,World Wide Transports,729.3,45.51,-73.5534,CAN
10439,2015,Qtr 4,December,2,Davenport Fashion,Canada,Montreal,Wimbledon T-Shirt,Sportswear,16,9.98,0,7.33,World Wide Transports,729.3,45.51,-73.5534,CAN
10439,2015,Qtr 4,December,2,Davenport Fashion,Canada,Montreal,X-Train Shoes,Children's Clothes,30,32.85,0,24.39,World Wide Transports,729.3,45.51,-73.5534,CAN
10505,2016,Qtr 1,January,9,Davenport Fashion,Canada,Montreal,Lace Shoes,Sportswear,3,31.36,0,25.39,World Wide Transports,729.3,45.51,-73.5534,CAN
10565,2016,Qtr 2,June,8,Davenport Fashion,Canada,Montreal,Samba Soccer Socks,Men's Clothes,25,4.43,0.100000001,3.9,World Wide Transports,729.3,45.51,-73.5534,CAN
10565,2016,Qtr 2,June,8,Davenport Fashion,Canada,Montreal,WFS Shoes,Women's Footwear,18,35.24,0.100000001,29.25,World Wide Transports,729.3,45.51,-73.5534,CAN
10570,2017,Qtr 1,January,11,Davenport Fashion,Canada,Montreal,Desperado Jeans,Men's Clothes,15,30.78,0.050000001,21.1,World Wide Transports,729.3,45.51,-73.5534,CAN
10570,2017,Qtr 1,January,11,Davenport Fashion,Canada,Montreal,Slip-on Shoes,Women's Footwear,60,40.17,0.050000001,34.17,World Wide Transports,729.3,45.51,-73.5534,CAN
10590,2017,Qtr 1,January,31,Davenport Fashion,Canada,Montreal,Lenin Jeansshorts,Men's Clothes,20,20.18,0,15.37,World Wide Transports,729.3,45.51,-73.5534,CAN
10590,2017,Qtr 1,January,31,Davenport Fashion,Canada,Montreal,Wrap Skirt,Women's Clothes,60,14.06,0.050000001,10.95,World Wide Transports,729.3,45.51,-73.5534,CAN
10605,2017,Qtr 1,February,14,Davenport Fashion,Canada,Montreal,Atles Lussekofta,Men's Clothes,15,32.29,0.050000001,26.49,World Wide Transports,729.3,45.51,-73.5534,CAN
